251,11710
527,18441
283,15551
408,2292
631,16762
527,5527
185,5494
244,216
216,244
95,7441
394,1627
102,1699
102,394
394,102
416,6116
84,403
403,84
139,1874
988,7384
602,2757
125,11113
272,3954
23,5903
629,2836
46,2525
283,1847
546,4138
198,13186
134,1535
786,40116
283,10713
205,10850
281,10187
22,5186
25,1870
272,6337
403,1612
477,6602
434,9439
19,186
186,19
750,6125
871,15522
796,140
140,796
595,4690
710,19898
81,8983
837,5168
810,2490
574,7883
810,8999
498,5198
772,8337
850,21297
793,14761
267,15225
699,19772
637,4699
441,7680
8,5170
356,4986
221,3401
209,13519
349,15732
15,220
220,15
850,21299
132,8953
401,17117
565,2498
125,11158
532,8225
149,2148
510,2148
251,6095
926,5155
172,5856
1,729
729,1
135,10204
128,11185
92,18768
829,21021
180,5827
111,10640
984,6189
368,2485
244,5272
413,17390
217,5329
216,368
368,216
416,15554
66,5728
725,5810
143,10403
192,7699
725,4596
546,5018
955,1073
809,2919
361,8824
272,10601
239,5396
401,1120
844,4730
526,6254
637,883
883,637
574,1549
243,14946
49,8319
46,7762
725,8710
122,11057
540,34
34,540
25,2470
14,5414
186,1590
364,8494
826,1721
812,13352
185,5137
115,10221
3,4840
400,2599
93,3954
243,6179
647,5925
637,4680
337,5169
149,11950
374,3282
14,5349
918,3439
818,20891
331,15840
119,10953
251,3025
510,9247
401,576
576,401
59,8994
883,21536
394,1765
92,6144
349,5871
192,2593
337,4694
717,16546
143,1238
211,133
133,211
83,2331
103,10427
172,12472
400,1660
1,4745
599,19087
954,10991
3,10082
53,8434
251,9409
244,11596
221,3726
368,1933
850,21256
189,5072
376,9178
68,9312
829,1781
401,403
403,401
263,180
180,263
48,7620
434,7534
595,5899
809,9229
710,19932
587,2932
871,4230
855,6017
103,5593
23,5973
191,2410
855,19633
602,3723
143,2506
283,14236
557,3644
198,11308
115,10900
532,1699
394,1812
111,2730
292,10309
546,8851
0,100
100,0
361,11689
377,4201
416,2747
141,11663
149,8254
502,2208
829,1855
340,5280
189,12961
408,2816
349,11413
3,4852
822,15287
122,1901
217,4732
111,5080
498,10095
81,9650
211,2071
890,5471
239,61
61,239
331,13160
677,394
394,677
99,7936
221,249
249,221
886,3263
559,177
177,559
46,13954
546,17110
397,8851
349,11292
447,362
362,447
954,21860
177,7639
58,4573
186,2520
447,17722
434,9522
954,21873
963,11333
677,19700
141,11651
447,337
337,447
122,403
403,122
126,3149
947,5378
398,8821
244,14978
374,14270
595,356
356,595
381,4986
356,16380
871,7693
394,814
814,394
40,7536
331,15963
434,7659
818,20855
81,3308
225,14332
539,4756
284,1012
527,13365
140,11115
222,11115
205,337
337,205
377,4626
143,2839
574,6105
211,7702
184,9697
523,1495
102,7712
574,7740
282,15478
206,8701
772,16901
56,2712
175,16189
186,2514
22,5879
104,8993
527,5490
408,17313
122,6017
677,5867
137,4875
68,9315
403,1997
403,8983
838,2181
696,5126
715,2942
243,14952
84,79
79,84
283,15511
34,13109
539,12376
0,17245
216,1757
338,5827
46,7714
68,9333
283,4251
8,5016
394,683
683,394
83,9693
963,7462
220,3038
723,4671
198,320
320,198
405,17220
406,6232
408,5755
627,19288
364,16475
189,545
545,189
149,6354
779,12936
871,10082
190,1837
461,2056
66,2493
858,2367
804,16731
477,5267
281,3604
368,16567
812,2492
318,3451
349,16276
502,5034
281,15447
750,12594
205,13241
822,400
400,822
318,15859
211,1996
48,8200
498,18046
68,5122
794,5331
185,11875
696,8024
364,6146
34,7088
461,1521
403,13793
932,18707
149,5114
99,10348
403,2881
225,2450
104,8261
47,7796
398,7964
244,14961
809,20725
25,6025
15,1511
368,9429
184,8242
282,11587
631,16422
812,11301
796,20557
184,2366
343,12255
368,8104
793,20515
540,5076
19,1706
97,10249
198,7749
447,7742
216,226
226,216
56,8567
737,11324
364,16495
552,3954
745,7482
206,11106
103,10437
135,3357
552,1925
783,20446
725,4850
696,3713
337,2374
779,4755
190,6726
281,2410
157,12161
265,5031
835,16551
356,16401
318,15891
32,6131
725,1590
47,8104
31,6109
381,5718
593,5076
645,6146
815,4694
377,3426
160,715
715,160
595,19033
86,2517
190,5281
222,4882
1,4724
835,1763
149,6196
205,13262
837,7835
244,12983
812,20804
793,5527
25,6008
220,2862
737,15827
772,398
398,772
812,20801
290,7649
112,2286
858,1855
994,1960
932,13284
93,4679
137,4873
631,916
916,631
779,400
400,779
59,8990
381,2966
539,2730
406,15163
34,7328
20,5623
374,1949
405,11029
565,1622
84,1985
56,4174
804,3398
844,21180
340,5409
102,2526
696,5343
151,2490
399,1367
480,3655
399,389
389,399
155,2331
22,5732
413,5920
361,947
947,361
416,3653
809,10149
696,6244
93,10122
826,14048
988,10953
488,5952
175,6581
143,1867
502,5041
59,8992
128,2425
198,1196
776,3100
216,17971
220,1273
177,10804
84,379
379,84
794,20532
22,11294
91,9975
66,5018
959,2398
447,6951
413,1560
364,3470
532,7719
880,2593
669,1837
267,216
216,267
92,10088
796,1478
510,6516
66,9184
157,10269
92,10073
112,8235
903,2862
799,20663
837,619
619,837
779,20423
441,8707
527,5527
374,9608
209,11196
1,4762
209,2225
153,6188
192,12220
750,6132
559,18748
225,13762
318,11342
221,13932
510,11984
99,216
216,99
826,7534
97,8293
46,1621
772,2096
91,8525
205,9016
641,3254
818,3341
157,20243
374,10269
776,12729
324,3348
502,4756
198,1999
338,5562
251,14898
822,8753
502,2270
815,8665
398,4902
406,9645
814,2572
406,151
151,406
215,6115
434,17613
217,5522
283,15519
725,20044
441,3242
272,15312
103,2611
49,5577
189,10139
523,14697
91,8988
809,20312
368,6017
796,11771
595,2400
783,13147
947,49
49,947
184,1621
1,4772
399,137
137,399
829,6089
963,9159
532,5063
600,8301
128,9179
217,868
868,217
447,5152
151,2266
799,8930
217,3254
769,19361
595,3263
175,12587
629,1835
6,21680
844,2816
137,4854
822,3450
320,2331
858,11708
103,3127
398,2128
975,2730
222,2813
498,16092
91,6146
983,11372
858,10582
32,6197
498,5946
331,4690
963,4900
243,4884
3,4846
206,11669
397,4893
671,9668
3,1426
559,6168
4,1772
222,115
115,222
637,6208
102,5018
46,2571
66,5117
95,4675
799,10159
840,5172
377,3672
498,6844
403,17149
20,5580
215,5318
8,5045
377,3095
871,21432
283,29511
479,8370
467,2495
14,1712
559,9627
377,4508
595,2478
559,18768
338,11448
799,2766
546,4717
222,13964
125,11107
225,14286
368,2499
793,531
531,793
122,151
151,122
85,6155
565,10640
131,5272
377,3967
217,2572
510,12050
783,20448
574,7699
394,19562
540,4860
696,1059
220,41562
947,5743
140,4939
532,7704
408,4694
186,371
371,186
25,6053
540,4675
103,6033
401,18475
66,9171
66,9196
502,2056
826,6051
93,6334
349,3081
947,2478
818,3131
565,15539
947,1346
835,3583
22,5884
447,1535
192,398
398,192
394,1115
637,6017
115,10365
284,15583
349,14593
835,21122
662,19560
3,16889
565,2076
662,5318
619,7857
932,21714
135,3104
47,5490
239,3469
337,2730
656,1590
349,16292
225,14593
84,2780
498,7179
81,66
66,81
122,9531
416,2688
361,337
337,361
918,9313
17,804
804,17
292,3454
246,14999
135,8673
32,5205
677,7680
947,5186
715,10891
406,17268
282,4747
523,6271
546,2133
143,2022
918,565
565,918
192,2320
74,9517
66,2859
92,1
1,92
0,37
37,0
8,5197
135,11396
6,4680
381,7841
155,1364
104,5289
510,400
400,510
408,4903
837,2535
814,4788
211,2485
3,4819
826,16395
1,4717
93,17
17,93
413,13916
480,10427
677,498
498,677
783,10925
217,192
192,217
434,16444
574,18875
83,993
993,83
631,9889
157,12173
251,5136
83,5034
844,12975
625,12305
793,7710
131,11300
103,10452
143,6226
677,2803
320,2525
177,12741
340,7840
337,10656
155,251
251,155
102,1801
599,19068
221,13918
217,472
472,217
498,18071
408,4734
710,5060
394,1299
4,400
400,4
815,408
408,815
361,15038
406,7701
812,9218
809,7632
855,11071
381,10656
461,17795
374,4060
696,4610
143,84
84,143
793,595
595,793
239,1498
858,5457
557,6868
8,2482
205,8963
855,3591
25,2505
798,1837
47,8098
34,1970
111,5002
225,4808
356,15329
220,26532
416,12729
211,5325
1,4734
84,216
216,84
122,5265
22,18491
677,3055
595,10737
368,8434
602,17932
217,1425
160,5986
394,2536
732,4616
545,11124
340,16124
710,2561
157,8381
338,9637
540,5988
406,8879
480,7577
416,3538
793,8104
6,3942
281,11252
134,1825
85,9881
157,12138
171,12366
403,122
122,403
206,13463
406,8657
725,20023
215,7058
46,7717
95,2669
873,5930
826,20960
574,9734
184,12831
947,1812
938,5569
65,2780
32,6180
272,14660
850,2019
662,9747
480,2208
58,2859
559,18264
115,1219
750,20271
140,11628
397,1938
772,6115
48,8270
871,970
970,871
192,5479
783,11322
624,10083
627,2926
349,661
661,349
110,6125
58,8734
119,7200
988,8730
157,12172
368,8200
376,4382
750,10490
552,5819
724,1801
92,6281
532,1712
540,18565
192,2374
783,7015
710,5402
426,9074
424,13365
394,404
404,394
812,20793
994,4747
850,21289
243,14905
574,5157
22,5831
198,1712
606,6352
509,8445
381,7027
34,6788
209,9482
251,2292
220,7340
696,5378
565,18804
356,9331
349,15905
56,5370
15,1631
399,791
791,399
58,2367
137,11545
111,6057
58,8815
244,5041
523,17578
725,8617
794,6596
102,595
595,102
68,9325
796,6241
49,8363
337,5076
662,10994
772,1298
74,9543
135,11422
153,12046
796,13275
83,7942
135,5890
189,10374
209,13505
217,13837
91,3386
796,20414
66,7534
103,10465
710,19918
260,2481
20,5577
34,2031
34,5516
91,2550
364,16494
340,16146
602,11159
177,12742
143,1042
376,4664
81,9637
434,5269
434,17616
408,15
15,408
599,19084
337,10813
932,5921
715,7744
153,12051
140,11482
850,5593
48,8297
954,597
597,954
263,11083
143,2684
20,1742
190,1837
340,16096
34,6892
198,13162
153,29256
629,1028
221,13939
850,12026
855,5988
3,4826
81,9635
125,5878
198,5593
272,9637
546,5049
211,7852
220,2849
574,5753
185,2490
398,4875
34,6348
102,10398
362,5168
677,8968
399,1214
153,1001
349,16201
95,10176
783,14510
198,1498
6,4744
281,151
151,281
871,13240
338,6322
137,11498
220,2784
963,7455
282,15467
58,5075
211,5527
104,10529
184,5479
119,10971
143,2361
602,15402
893,4854
593,5378
283,1026
947,5065
97,9348
394,1097
206,8682
331,4808
662,8509
818,5752
642,6057
398,3426
22,5795
171,10596
222,5641
1,4711
97,3403
799,1098
829,9068
340,16084
403,1120
377,3398
6,4936
34,1924
408,7497
34,4729
185,12889
284,6500
58,2571
155,12082
225,14488
128,5318
394,2181
318,15738
527,5489
381,8489
377,3202
58,8848
83,1699
368,1890
710,8133
46,7717
510,2475
545,5504
46,5569
215,13567
340,1925
172,4698
40,7544
356,12191
400,2356
112,10686
125,11124
17,1364
66,5016
602,3264
552,5574
74,9521
527,1535
580,9179
211,5301
92,10092
49,1729
66,9187
184,2148
221,13926
855,21321
434,17664
871,8327
349,10289
244,1371
25,5288
893,4668
263,13110
745,5064
441,4828
120,5986
85,2964
397,12050
550,8035
883,2901
153,16969
625,8880
205,13261
111,7313
779,2380
47,1364
557,1590
65,8639
192,7718
629,5226
858,11802
263,1660
561,3201
83,9685
225,14311
356,4992
320,5000
283,1968
434,17666
209,4875
177,9196
631,6339
206,13438
850,2481
381,15163
595,16546
699,9842
263,2526
243,4884
99,3103
602,3247
400,1653
206,13365
263,4868
243,4744
4,1849
70,3361
413,1900
918,5337
510,18294
263,5559
4,4901
217,1727
125,11092
447,1517
251,7482
222,3098
320,1549
111,4630
19,5542
406,5448
462,4736
62,1851
222,1220
527,10502
56,8611
822,20910
0,214
214,0
871,5142
546,6117
220,2917
947,5272
799,4680
932,16620
151,99
99,151
394,35131
932,3672
368,134
134,368
699,1298
263,3284
93,4986
251,13097
215,2475
510,15
15,510
397,6116
374,6214
408,9102
826,20945
398,7964
374,10824
282,9605
59,7859
398,17073
172,10057
381,16831
593,4972
216,227
227,216
441,17688
539,12144
858,7741
725,1763
40,7545
1,4686
198,13169
595,15641
128,9303
416,17540
793,5676
557,5041
835,5792
263,9727
92,18815
49,36143
625,6051
93,1549
677,7680
408,2514
284,6044
192,5016
696,5127
498,6021
23,5920
68,9318
858,9560
361,11401
74,561
561,74
211,6789
427,17579
844,21197
394,2189
157,10830
217,4234
66,9219
0,53
53,0
513,11239
46,7929
17,1317
480,10724
595,5137
599,5715
447,2292
540,8628
364,9517
157,9811
318,15838
441,3437
546,30891
143,5516
154,5547
17,220
220,17
416,12144
602,11835
284,7651
8,5178
17,4948
364,4683
366,12413
75,7651
539,5505
629,18513
397,13551
694,10667
189,2203
185,4515
546,8018
66,5715
699,2064
356,16360
932,10863
540,5050
284,15579
809,3081
619,2514
959,6039
480,17945
225,14622
165,8039
552,8267
239,6656
20,2662
32,6183
222,1454
320,5083
239,6071
595,5076
403,12549
20,5631
113,4872
403,3000
32,6254
244,11353
4,577
577,4
221,4744
796,20577
902,13048
444,6334
983,5349
826,1855
151,614
614,151
954,21865
871,3031
244,11353
97,10263
19,5535
408,1090
157,12091
140,11618
850,381
381,850
66,1250
374,8882
221,15772
837,6033
527,18475
602,9108
185,1059
215,26656
368,11702
377,4359
916,6071
190,13005
151,2788
829,13092
462,7015
95,5594
625,1490
190,13031
546,45075
400,2322
394,1738
81,9639
398,17100
135,7720
79,9608
243,14892
933,6018
122,11055
189,1570
500,8639
134,4382
331,7860
215,9044
403,2199
272,447
447,272
829,1498
406,8922
192,7971
205,4707
715,2495
8,5009
416,3311
97,10231
79,7474
374,9391
92,2466
725,16474
338,546
546,338
151,4986
58,8684
221,4045
118,2535
361,1781
871,13937
0,144
144,0
416,17494
794,14800
812,11262
361,6029
225,2225
539,18521
829,21022
135,5036
737,2857
799,1001
56,8258
361,1970
944,5894
955,2410
461,5006
128,2380
818,2191
483,2520
66,5297
20,5569
523,10582
20,5595
462,7839
66,9082
58,8662
143,8404
97,510
510,97
703,5689
2,1699
625,11751
112,6251
6,3022
14,5421
6,1861
113,1706
190,2400
251,5076
20,5593
143,1517
394,1660
725,20032
799,2334
737,3378
263,331
331,263
8,5036
56,8577
189,2334
131,2810
403,17177
715,17731
416,5743
284,41562
527,5192
725,5072
928,7441
504,5127
954,5532
149,4689
796,5357
15,2743
125,6248
290,4680
331,8322
102,7712
81,2286
416,6523
539,4762
377,3757
46,5137
416,8058
793,6009
835,8993
954,394
394,954
206,13391
184,1635
20,2882
265,4936
290,15705
571,15239
565,4943
629,19347
364,8617
265,9713
826,4554
15,72
72,15
243,5919
696,337
337,696
381,8680
171,12356
34,1532
255,4372
361,16428
225,3024
119,5930
337,2486
32,6202
4,1219
527,10806
93,2076
883,5799
283,2340
8,2056
557,1488
175,12637
281,15430
174,5689
546,6071
320,4986
34,7355
282,1440
377,4230
381,1498
408,1012
217,13707
91,102
102,91
20,5629
399,17113
381,1521
70,6057
263,5033
793,8628
40,7534
92,10094
527,5337
918,5935
434,8322
374,14585
111,10628
215,12050
337,3011
918,8623
814,1464
397,8053
631,5277
886,8731
539,8509
364,16454
850,21298
284,7497
84,2299
14,5347
184,7736
95,2425
115,10809
725,13326
177,4882
433,4899
602,17996
844,5783
884,7965
205,5114
461,671
671,461
818,1353
377,3372
128,11206
356,5261
539,18527
184,97
97,184
50,6033
56,2497
97,184
184,97
85,7994
850,8641
595,12004
20,5604
377,3956
559,2425
377,3282
190,9481
171,12364
397,12472
149,11956
25,6068
184,2730
858,7730
157,12178
110,1523
225,4732
565,10118
284,5127
510,10389
794,9737
290,8621
871,24097
318,13665
189,12970
602,3469
416,6500
85,9885
799,8758
59,1765
557,1337
135,11456
510,8097
954,21854
502,11378
796,8468
272,4690
523,41180
406,5370
272,8730
251,5722
963,21913
583,6146
599,5753
988,22037
645,9086
883,5041
855,4756
416,5092
401,18475
565,7455
947,2527
340,16132
540,2525
883,263
263,883
83,1532
381,2942
205,1425
14,5346
143,4943
1,4677
871,3025
812,5186
737,16318
115,1825
184,2517
251,2401
338,16051
710,5208
243,9179
47,24123
265,5667
46,883
883,46
177,11113
575,5198
46,5743
93,1801
46,2780
66,947
947,66
91,5676
799,9012
320,15921
54,5922
575,13262
381,5102
17,396
396,17
671,19643
244,5808
81,9658
56,2839
318,15829
184,8172
871,19388
356,10306
595,18996
631,19361
595,5126
251,1549
677,19673
103,7385
155,2270
97,6266
498,5296
171,10813
92,166
166,92
799,3212
557,18733
23,5982
502,83
83,502
790,4671
637,9734
954,7841
284,13081
595,2602
206,13392
205,5033
783,7517
331,15990
850,10546
243,14903
240,18172
557,16827
814,15823
629,19312
814,14593
79,1851
480,4669
340,16090
192,2505
394,1996
205,13302
184,898
898,184
318,5357
198,9757
155,5041
552,394
394,552
81,5008
83,3317
3,4823
793,20510
983,6636
267,10155
677,19681
835,9786
103,8311
290,846
846,290
826,9930
83,7738
990,4448
104,10495
699,5988
858,2527
381,1245
46,13735
119,10972
932,20706
500,4902
272,5191
818,5025
172,9357
6,4943
283,4125
793,20516
172,263
263,172
772,20352
371,7669
283,5144
447,394
394,447
112,10681
662,6188
20,5613
115,2443
337,5165
381,7740
40,7531
340,5280
243,1692
776,3208
318,15840
137,59
59,137
772,12378
848,2844
17,4153
416,5684
376,16708
725,4992
97,10289
884,1477
377,2218
135,11458
251,6105
840,2350
267,15227
837,8128
97,2144
408,7872
356,16402
140,11301
442,5448
190,9082
243,14932
284,5031
216,4730
904,4689
8,5030
531,6232
47,8155
15,2715
1,4768
532,184
184,532
281,11484
85,9725
883,637
637,883
662,11286
81,9645
20,3124
356,1102
217,4728
546,8141
381,16726
646,2517
184,3422
263,15112
337,5117
337,1275
376,16377
725,5602
99,10316
272,10755
49,5062
794,10584
918,16779
282,15497
59,5090
23,5958
629,7340
209,9086
83,7716
1,2529
239,13155
137,8639
243,9835
283,15536
251,5237
125,11148
454,4943
660,5958
943,6289
47,8099
84,291
291,84
211,2076
143,1220
66,5157
602,17382
516,5579
150,25696
46,7863
565,18845
143,2350
427,17600
244,3808
368,6042
160,12050
516,1302
206,2816
599,10170
574,6261
14,5422
447,5187
153,33338
461,5320
119,4903
155,34
34,155
477,17922
25,403
403,25
225,14379
783,2350
140,11609
629,6115
397,17039
225,14606
171,8006
65,5068
737,2930
696,1059
394,1584
175,7614
74,9520
662,9814
595,18835
225,6676
532,1825
47,8125
23,5970
17,371
371,17
413,2862
177,3485
461,17801
119,5187
85,3423
563,5728
128,11181
474,2247
871,1960
774,4893
318,15905
565,18818
858,13186
95,10165
559,18751
48,2520
381,1699
427,15349
377,4288
779,9517
68,9390
730,4713
794,14937
349,8730
794,10515
0,7974
337,2333
983,8544
662,19549
313,8880
131,4884
320,7784
125,7864
502,2478
540,5284
122,10727
699,4991
58,8729
239,14850
137,2862
403,7877
267,15223
602,19115
99,10349
510,2517
871,11542
783,6202
48,4680
772,11769
858,12908
376,7806
263,361
361,263
40,7525
625,7595
135,11446
198,8489
189,5378
403,8026
783,5316
993,2478
318,15871
477,8672
56,5691
809,13865
189,7569
83,5157
447,5137
220,2970
282,15479
662,16684
498,9718
546,39140
198,5953
403,2572
947,9157
368,1608
105,1298
49,8316
8,5007
282,9274
725,51757
20,1768
83,9691
498,5378
281,15366
807,1200
25,5000
46,3011
172,4675
217,2358
8,5062
122,9074
629,5947
416,5867
205,8995
190,12989
627,10513
361,7748
215,12179
397,6125
56,8527
406,7488
858,10198
599,15436
427,16190
368,16533
349,16233
46,5298
403,10511
406,17281
192,2526
137,11547
602,2863
198,13168
125,2803
871,8048
222,2455
125,4677
93,5743
15,2330
403,5291
8,5128
595,5678
416,17458
125,10093
34,7673
364,16503
93,7959
400,1696
20,5008
381,5053
177,1727
48,6105
91,9977
574,2290
408,1728
699,2275
68,9382
23,5944
95,3264
871,6379
750,8509
115,5963
988,35131
22,4448
539,12956
46,5329
267,15243
41,7639
99,5752
595,7693
56,672
672,56
56,5131
994,7474
367,1819
320,5733
239,12933
192,2478
48,3247
205,5168
678,11811
595,2486
669,4903
46,7708
527,5277
540,8287
364,16489
364,9592
308,11484
710,19910
217,3255
337,394
394,337
850,5522
282,15500
403,641
641,403
886,5127
17,60
60,17
994,8254
119,5019
338,3892
750,20274
988,5390
797,1996
137,4773
398,17104
19,2247
32,6155
131,11297
283,5722
215,10373
14,5417
510,11166
151,1058
32,6174
225,1098
699,19776
779,5186
394,1603
918,20698
932,4700
135,11447
155,1704
779,20410
46,7968
128,11241
186,1867
320,447
447,320
135,11434
502,5034
480,10057
565,5546
309,1670
394,925
925,394
381,16846
79,6232
34,5323
93,5172
290,11653
347,4723
48,7742
115,6116
290,11653
6,4927
932,5057
66,8529
539,18524
406,14765
34,6636
413,6225
125,5068
440,63813
0,185
185,0
364,16500
963,2490
15,2199
993,3954
377,3847
4,4668
794,2286
565,4789
216,257
257,216
135,11392
940,2331
272,84
84,272
209,4773
103,10405
546,2077
844,2482
66,5172
214,11239
932,4700
217,563
563,217
137,10185
963,21927
477,17917
796,7508
954,21868
552,2531
779,8930
523,356
356,523
858,5823
192,7440
398,9097
251,637
637,251
112,10046
137,11501
263,2286
546,54337
185,2505
381,4807
145,2485
747,4683
59,2942
0,33203
595,7226
1,1373
284,10548
318,15896
283,1165
720,4700
340,16098
59,2496
244,14972
47,0
0,47
883,2096
374,15018
794,20545
34,694
694,34
772,16005
871,13968
331,15115
408,6483
239,9460
850,12251
1,4738
22,3880
59,2073
239,3201
1,4735
198,2571
3,4804
552,18697
368,128
128,368
331,5715
565,18821
381,16561
793,21421
6,4257
988,10241
143,1356
221,1059
796,20568
320,5127
356,5727
377,2932
780,1026
718,5906
532,1012
772,11896
399,2424
172,12436
502,1999
385,1059
222,7909
988,3300
119,7465
416,5172
263,3194
461,1901
988,22043
947,2475
871,3171
427,394
394,427
177,143
143,177
14,5405
14,5352
799,17663
3,1334
157,4894
244,538
538,244
284,11546
151,7729
283,765
765,283
484,13197
539,18508
918,6395
376,16683
135,11428
177,103
103,177
377,3454
523,3299
858,10582
155,2486
918,4936
46,2159
155,2495
866,4665
206,0
0,206
631,15844
85,9772
91,5036
151,11993
186,1699
954,5028
595,5611
835,21145
217,13633
206,12575
128,11202
625,19257
546,1200
320,1517
629,19327
540,15586
715,3050
552,83
83,552
19,2485
991,2863
532,2495
988,7595
125,5698
58,8839
883,4986
225,3000
22,5797
267,10742
211,8544
140,4540
406,11139
837,21156
225,14218
68,9410
217,11401
119,7708
574,13133
66,7534
32,6139
40,7524
239,5226
217,5290
46,2861
222,13953
6,51758
963,2535
878,6139
175,930
930,175
858,12109
338,16065
221,216
216,221
25,5399
151,111
111,151
192,4738
155,8566
932,6089
337,7748
400,1470
772,7851
559,2524
34,7224
377,4522
826,19470
155,2499
565,3108
559,10283
602,696
696,602
120,5370
3,4841
844,2482
377,3208
625,1826
99,3366
629,11438
34,7390
502,2398
40,7569
737,3310
627,8225
263,6296
377,3264
502,546
546,502
23,3717
461,1364
394,1901
222,13951
1,4676
185,12891
209,13509
283,8529
814,10656
112,10703
143,11827
151,11996
374,10824
523,10925
883,337
337,883
46,4805
56,8617
381,12399
22,5790
320,1699
858,21351
988,13673
932,16620
265,4893
97,6125
377,4625
523,4097
19,5526
523,11791
15,1054
40,5265
4,2813
413,4894
502,1012
222,226
226,222
283,2081
947,5378
814,8977
662,18466
699,19795
171,4671
988,20987
99,10344
413,17397
47,1367
244,1371
284,6286
20,1280
99,9429
726,2771
58,2863
947,21827
265,10696
637,19354
699,10201
32,6250
58,8877
81,1729
641,1445
710,8100
377,3874
855,4730
540,17780
81,1532
480,193
193,480
206,13440
25,2475
750,12953
793,10037
364,16482
337,1712
25,2481
17,5473
918,5390
34,5103
631,63813
184,447
447,184
602,5398
574,400
400,574
461,1699
710,12977
1,4744
397,11299
184,5060
49,5136
102,2437
814,20818
361,58
58,361
779,5003
710,595
595,710
844,4667
368,16549
492,5890
58,8902
19,5520
988,403
403,988
858,13836
527,5593
595,10283
434,9623
349,10289
58,6103
394,687
687,394
157,12185
523,5857
217,11750
947,9104
814,18446
284,5064
103,2529
220,3094
710,13439
361,6105
574,5016
377,4557
95,10167
539,6111
399,5202
318,8608
737,8662
251,7694
48,8185
265,9535
290,5678
793,20519
625,5871
408,7718
217,2490
192,7705
290,4787
225,13589
206,13371
221,13933
2,1042
83,9682
115,4985
25,1660
408,12926
49,2498
243,14881
8,5013
826,10504
793,1922
151,1549
871,93
93,871
724,5569
93,337
337,93
498,10667
374,4675
631,1744
595,5065
845,6120
22,5854
160,7748
125,9284
662,19539
565,18803
799,5168
397,1155
149,3242
81,5574
361,5995
0,117
117,0
177,12761
49,3450
25,4887
559,2524
793,1826
20,1768
93,10131
215,8050
215,1254
818,3672
177,12732
546,5647
368,14988
546,66574
398,1108
772,1219
185,6280
695,5736
849,2789
918,4698
171,5034
12,2499
368,1683
17,8080
193,6376
131,11325
102,10393
954,2840
361,2486
171,12368
46,591
591,46
186,2485
59,2507
527,826
826,527
602,5367
46,7731
662,19540
552,10096
8,5120
283,19395
883,1507
331,6887
523,3089
63,6116
818,16460
356,15345
546,2004
97,4678
408,1953
532,7740
284,5995
403,7832
349,16283
772,20349
255,1997
710,10804
97,10223
988,5984
4,4869
338,14585
25,5399
189,12060
20,5600
408,5900
398,5280
593,2496
131,7488
595,2503
502,1507
15,1715
696,7694
58,5187
47,4143
48,8311
397,1358
47,8103
631,6339
662,19546
90,5527
844,13695
349,10201
349,16208
192,8370
281,15426
189,5473
107,2811
216,5888
49,10737
850,15618
793,17340
539,1254
403,821
821,403
400,2747
102,2505
338,16062
540,5041
389,5871
225,1086
175,12515
510,239
239,510
34,6623
527,16581
141,7474
102,643
643,102
546,11752
434,2255
46,5816
111,10455
171,9140
171,6704
34,2208
523,9610
403,163
163,403
347,1837
671,2688
809,10214
925,8457
157,10438
189,5520
209,4899
93,2611
883,2056
671,8824
48,1478
671,1621
283,15560
17,403
403,17
22,5746
871,11699
826,5049
835,21061
198,4868
58,8714
66,5282
331,15989
637,4993
837,90
90,837
361,6348
283,11166
54,5389
40,7491
25,6023
699,12290
217,12004
112,10717
416,5080
662,19555
565,12304
243,14943
157,7492
222,9668
8,5097
282,15504
539,4874
453,2571
447,7729
861,4683
103,5542
263,9015
186,2491
730,17578
349,7791
557,809
809,557
794,9928
220,1026
796,9671
104,10476
119,10967
776,8930
574,2942
625,14505
99,10359
361,16434
574,4318
0,76
76,0
510,5516
510,6127
510,1091
282,15464
340,5871
209,4875
498,4257
190,5198
397,2280
510,12255
779,20398
103,8527
988,22038
263,447
447,263
580,8248
750,12953
539,10568
283,15510
376,6120
186,1364
217,526
526,217
272,11139
502,7723
185,2842
282,15492
40,7578
822,3403
398,17094
131,11291
400,1583
883,7736
434,4868
8,5137
41,7625
855,8352
83,7731
844,8752
243,5999
172,8130
374,3057
793,1740
637,1960
726,4762
750,19361
844,4864
189,12942
447,4694
527,13071
34,7209
40,7530
368,1343
185,3198
8,5060
4,4864
637,5004
1,468
468,1
155,7857
81,8247
510,7734
171,9680
810,3451
0,159
159,0
84,2789
540,13017
115,10759
74,3459
205,2450
959,11770
4,1590
244,10637
750,4918
338,16053
829,7353
216,286
286,216
724,5063
958,5163
331,2148
377,4572
272,2
2,272
225,14464
837,1999
625,4447
25,6039
172,12425
572,9086
527,6127
185,2833
461,1712
140,2400
1,4685
149,9526
74,9536
244,4694
95,10189
23,5963
209,4878
19,635
635,19
963,9186
209,13510
565,3108
157,9082
222,10268
883,8027
95,5002
281,15425
662,19562
540,10361
265,15192
850,6089
206,13461
625,1
1,625
552,1220
97,4678
799,5777
243,5779
947,21828
826,10000
663,6476
115,8233
364,11621
281,3492
331,180
180,331
502,2527
406,17271
397,2747
175,8
8,175
189,4677
115,10776
715,10106
243,8529
826,7651
799,62
62,799
81,2000
557,7699
149,11936
46,7770
206,5956
74,9559
796,9266
364,2666
47,8077
416,10218
710,3519
394,1840
765,4698
539,17104
858,1275
510,4987
631,9411
